_unit_id,_golden,_unit_state,_trusted_judgments,_last_judgment_at,helpfulness,confidence,no,review,review_en
2905523799,FALSE,finalized,3,12/23/2020 7:58:05,helpful,1,50032,"أول معرفتي بهذا الكتاب ، كان هدية من صديقتي الغالية في عيد ميلادي و قد أكتشفت فيما بعد أنه ليس رواية و إنما هو حصيلة خبرات في الحياة تقدمها "" أحلام "" للمرأة للتغلب علي جبروت الرجل و ذكرياته.. لقد أجلت قراءة هذا الكتاب مدة طويلة تتعدي الثلاثة أشهر لأني كنت أشعر بالتوجس عند رؤية عنوانه و للأسف قد كنت علي حق :\. لقد قرأت هذا الكتاب في الوقت الخطأ و هذا قد ينعكس علي رأي فيه. و لكني سأكون عادلة و اتحدث من جميع الجوانب.. 1 - أحلام كاتبة تتمتع بفصاحة في اللغة ليس لها مثيل ، لقد تفوقت علي نفسها حقا ، تتميز بأسلوب يجبرني علي إعادة قراءة الفقرة مرة أخري كي أشعر بروعة الأسلوب مرة أخري في خاطري، تختار الكلمات القويه المناسبة و كما يقولون "" بتيجي علي الجرح:D "" و تصيب في مقتل. ماأروعك يا أحلام! أتمني ان يسعفني عمري لأقرأ كل كتاباتك و أنمي لغتي من كلماتك.. 2 - أما من ناحية الموضوع : فقد أعجبني كثيرا تخصيص الكتاب للنساء فقط حيث "" يحظر بيعه للرجال ""، موضوعه قد جذبني كثيرا و أضاف إلي خبرتي المحدودة خبرات جمة. لا ألوم علي أحلام تحاملها علي الرجال ، ف أنا إمرأة مهما حدث ، و أخاف أن أصل يوماً ما إلي ما أوردته أحلام في كتابها، لذلك ينبغي لي أن أتجنب إقحام قلبي في مثل تلك التجارب التي تكلمت عنها "" أحلام "" ، أكثر ما يؤلمني أن الكتاب واقعي إلي درجة كبيرة ف نحن "" النساء "" ضحايا النزوات السريعة في الشرق الأوسط ، هذا نداء للمرأة اقرأي كي تكوني قوية!. 3 - لقد واجهت الكثير من الاصدقاء الذين استعاروا هذا الكتاب مني و لم يستطيعوا إكماله و ليس هذا عيب فيه فأغلبنا قد أختار الوقت الخطأ، يا ليت من يقدم علي قراءته يقرأه بعقله لا بقلبه #نصيحة.. و لكن يبقي اختيار الوقت المناسب له حيث أنه كتاب لا يخاطب العقل بل يخاطب القلب و المشاعر و خاصة لدي المرأة فتخيري الوقت المناسب له !. 4 - الاقتباسات التي أعجبتني لا حصر لها ، ف هو حقا رائع و لكن مع تخير الوقت المناسب له ، فقد أصابني عدم اختيار الوقت المناسب بشعور الاكتئاب و الاحباط اللذان لا يوصفان !. دمتي رائعة "" أحلام "" !","The first of my knowledge in this book, was a gift from my friend precious in Eid AD and had later discovered that it is not a novel, but rather is the result of the experiences of life's ""dreams"" of women to overcome the tyranny of the man and his memories .. I put off reading this book for a long time exceed three months because I feel apprehension when you see its title and unfortunately may be right: \. I have read this book at the wrong time, and this may be reflected on the opinion of it. But I'll be fair and talk of all aspects .. 1 - dreams writer enjoying fluency in the language is unprecedented, I've overtaken really the same, characterized by style forced me to re-read the paragraph once again to feel the splendor method again in my mind, choose powerful words appropriate and as they say, ""Ali wound Bteja: D"" and hit in the killing. Maoroek my dreams! I hope that Asafna I to read all your writings and anime my of your words .. 2 - In terms of the subject: it has liked it very much customizable book for women only where ""is prohibited to sell it for men"", the theme has attracted a lot and added to my experience limited great experience. Do not blame the dreams of Thamlha men, q I am a woman, whatever happens, and I am afraid that the origin of one day to the reported dreams in her book, so I should avoid to involve my heart in such experiences that I spoke about ""dreams"", what more it pains me to book realistic to a large degree in our ""women"" victims of rapid freaks in the Middle East, this is a call for women to Tkona strong Always read !. 3 - I have encountered a lot of friends who have borrowed this book from me and could not complete and this is not a defect in which Vogbanna may choose the wrong time, my wish to submit to read it read his mind not his heart # advice .. but keep choosing the right time for him as it the book does not address the mind, but addresses the heart and feelings, especially women I have Vtejeri the right time for it!. 4 - quotes that I liked the endless, P is really wonderful, but with the choice right time for him, it struck me not to choose the right time with a sense of depression and frustration which are not marked!. Fantastic Dmte ""Dreams""!"
2905523800,FALSE,finalized,3,12/23/2020 7:58:29,helpful,1,548,واحدة من أروع الروايات العربية التي قرأتها مؤخراً تتحدث بلسان صدق و ضمير شجاع عن مشاكل إجتماعيه و إزدواجيه في المعايير في الدول العربية عامة و دول الخليج خاصة، رواية مؤلمة لكل عربي و ما آل إليه حالنا من تصنيف و ترسيم للبشر و ختمهم بأختام ، فذلك مواطن درجة أولى و ذلك ملون و مهجن ، تفوقنا على أمريكا في أوج عصور التفرقة العنصرية و نسينا أن نبينا الكريم هو أول من ساوى بين البشر و قالها صراحة أنه لا فضل لعربي على أعجمي إلا بالتقوى.. تخلت كل دول العالم عن النعرة الوطنية و تقدمت المانيا و روسيا و اليابان بعد ان تخلو عن الفاشية العرقية و مازلنا نحن العرب نتمجد بمجد زائف و نتفاخر بانساب و اعراق و تاريخ منصرم و واقع أليم و مستقبل مظلم.. تحية للكاتب الصادق و للحاله الوجدانيه العميقة التي صيغت ببراعه في ساق البامبو.,"One of the finest Arabic novels that you read recently that speak the sincerity and the conscience of a courageous social problems and double standards in the Arab countries in general and especially the Gulf states, a novel painful for every Arab and what happened to him our situation of classification and demarcation of human beings and Chtmanm seals, it is a citizen first grade, and so colorful and hybridized, excelling on America at the height of the ages of apartheid and we have forgotten that our noble Prophet is the first equated between humans and uttered explicitly that it is not preferred to an Arab foreigner except in piety .. abandoned all the countries of the world for national pride and made Germany , Russia and Japan after free from ethnic fascism, and we are still Arabs glorified false glory and triumph Bansab and races, and the history of bygone and a painful reality and dark future .. sincere tribute to the writer and the profound case of sentimental crafted brilliantly in the stalk of bamboo."
2905523801,FALSE,finalized,3,12/23/2020 7:58:29,not_helpful,1,54616,تجسيد جديد للمأساة ..,The embodiment of a new tragedy ..
2905523802,FALSE,finalized,3,12/23/2020 7:58:29,somewhat_helpful,0.6804,15109,جميل جدا رغم كرهي للنهايته,"Very beautiful, despite my hatred for the end"
2905523803,FALSE,finalized,3,12/23/2020 7:58:29,somewhat_helpful,0.6598,49120,روايه لا بأس بها. تحتوي علي سرد ممل وكثير للاحداث,A good novel. Containing boring and many of the events listed
2905523804,FALSE,finalized,3,12/23/2020 7:59:04,somewhat_helpful,0.6598,46171,كتاب جميل جدا...... يفيد كثيرا في الماقشات,Very beautiful book ...... benefit a lot in Almaakecat
2905523805,FALSE,finalized,3,12/23/2020 7:59:04,not_helpful,0.6804,19559,من الخطأ أن سميها رواية، هي مجموعة خواطر جمعت في كتاب وتتحدث عن موضوع مشترك. ثم أن هذا النوع من الكتابة لايدوم طويلا. حتى أن روايات عبير أفضل منها,"It is wrong to Smiha novel, is a group Thoughts collected in a book and talk about a common theme. Then this type of writing for a long Edom. Even the best of them novels Abeer"
2905523806,FALSE,finalized,3,12/23/2020 7:59:04,not_helpful,0.3402,48469,روايه تافهه جداا ??? ورقه علي ماافيش تكرار ممل لنفس الكلمات,Trivial novel Jaddaa ??? The paper Maavi repeat the same boring words
2905523807,FALSE,finalized,3,12/23/2020 7:59:04,helpful,1,21496,"القصة نمطية الي حد غريب,فمؤكد انك سمعت أو قرأت في مكان ما عن الفتاة الولهانة المخلصة في حب فتي عابث التي تسامحه في كل مرة .وهو سعيد بامتلاكها في سلسلة عاشقاته,المميز هنا انك لن تستشعر تلك الحقيقة الا بعد فترة من انتهاء تأثيرها النفسي عليك فهي رائعة ! تغرقك من الكلمة الاولي في كم مهول من المشاعر يجعلك لا تستطيع المقاومة,فتجد نفسك-لا اراديا- تبتسم تارة تقطب تارة ثم تبكي.. نعم أبكتني بمرارة!. قليلة هي الروايات التي جعلتني أتفاعل بتلك الطريقة مع أبطالها-أو قل بطلتها-.. (وان كنت أظن ان (جمان. بطلة الرواية- مصابة بالماسوشية- حب تعذيب النفس- ! فهي منساقة في حب (عزيز) رغم كل ألمها وتحملها لاستهتاره و مجونه وعبثه بمشاعرها الي درجة بشعة.. كماأخافتني كثيرا من الحب و المتحابين!,لطالما سمعت عن أهواله وأحواله مع العاشقين لكني لم أشعر بفجاجته الا هنا مع (أحببتك أكثر مما ينبغي) !","A typical story to a strange end, Fmwkd you heard or read somewhere about the girl Alolhanh sincere in love with a young pixie that forgiveness every time. It is happy to possess in Ashqath series, featured here that you will sense that fact until after the end of the psychological impact you they are wonderful! Ngrqk of the first word in how alarming emotions makes you can not resistance, you will find yourself-not Aradia- smiling at times crying, and sometimes polarize .. yes me cry bitterly !. Few novels that made me react that way with its heroes-or tell Btaltha- .. (though I think that (Juman. Alroaah- heroine infected Balmassocheh- love torture Psychology! They Mnsaqh in love (Aziz) despite all the pain and carry around for Astahtarh and M'gouna and her feelings to the point of flirting ugly .. Kmaokhavtna a lot of love and Almtahabin!, have always heard about the horrors and with the conditions of lovers but I did not feel Pfjajtah only here with (I loved you too!)"
2905523808,FALSE,finalized,3,12/23/2020 8:00:08,somewhat_helpful,0.6598,63639,رواية رائعة تحكي ضياع الرجولة..ضياع الوطن..ضياع الحب,Wonderful novel tells of the loss of love Alrjulh..ziaa Aloutn..ziaa
2905523809,FALSE,finalized,3,12/23/2020 8:00:08,somewhat_helpful,0.6598,2540,لا اعرف ماذا اقول في حق هذه الروايه فالكلام لايستطيع ان يصف روعتها..... لقد قام الكاتب بعرض الكثير من القضايا المهمه في مجتمعنا العربي بطريقه رائعه جداً.. احببت الفكره واحببت ادق التفاصيل في هذه الروايه فقد اتقنها وكان عيسى هوزيه هو من قام بكتابة الروايه!. عشت تقاصيلها تالمت لالمه ضحكت لضحكه حزنت لحزنه... احببت كل التفاصيل باختصار احببت كل شيء.,I do not know what to say in the right of this narrative discourse that could not describe the splendor ..... writer has done a lot of important issues presented in our Arab society in a way very wonderful .. I love the idea and I loved the smallest details in this novel has mastered was Issa is one of the Heuze writing the novel !. I lived Tqasilha hurt for the pain I laughed to smile sad for sadness ... I love all the details in short I liked everything.
