_unit_id,_golden,_unit_state,_trusted_judgments,_last_judgment_at,helpfulness,confidence,helpfulness_gold,no,review,rating,ratings_combined
2905523820,False,finalized,3,12/23/2020 08:02:04,helpful,1.0,,63081,"يروي غسان واقع الكثير من الفلسطينيين شباباً كانو او شيوخا كلهم عانوا مرارة العيش، اقصى آمالهم كانت بيت له سقف اسمنتي.. موجعه هذه القصه تقرأ في صفحاتها عذاب الفلسطينيين و تضحياتهم و مخاطرتهم لأجل لقمة العيش بعد ما صعبت حالهم في مخيمات الشتات .. بعد سئمهم من اكياس طحين الأونروا .. قدر للفلسطينيين ان يعيشوا هذه الظروف لكن الآخرة خير وأبقى. ""لماذا لم تدقوا جدران الخزان؟ لماذا لم تقرعوا جدران الخزان؟ لماذا ؟ لماذا ؟"".",4.0,pos_rating
2905523821,False,finalized,3,12/23/2020 08:02:04,helpful,1.0,,37866,الطنطورية ليست مجرد رواية تقرأها وتنتهي منها بكلمات الإعجاب لأسلوب الكاتبة. الأدبي وبراعتها في سرد التفاصيل والحكايات على لسان الشخصية المختارة للرواية ، انها بحق عمل تاريخي يكشف حقيقة النكبة وما حل بالفلسطينيين من معاناة في بلدانهم أو في مخيمات اللجوء وفي الشتات ، تيقظ على الأقل مشاعر الأسى والحزن على ما حل بشعب عربي انتهكت أراضيه واستحلت دماء أبنائه ثم كان نصيبه التخوين وتضييق الخناق من نظرائه العرب قبل اليهود حتى وصل الأمر لمعاونة اليهود عليهم كما حدث في صابرا وشاتيلا والمخيمات ( ما فعلته الكتائب وما كان يفعله الجيش اللبناني وحركة أمل والقيادة السورية وغيرهم ) ، تخاذل القيادة السياسية متمثلة في عرفات وقادة الفصائل إلى أن وصل الأمر لاتفاقية أوسلو التي رأها الفلسطينين مزيدا لتضييع حقهم في العودة .. تحكي قصة رقية الفتاة الصغيرة التي نشأت في قرية فلسطينية على شاطيء المتوسط حتى أتى اليهود واستحلوا القرية وقتلوا أبيها وأخويها. المناضلين ومعظم شبان القرية كما فعلوا بحيفا ويافا ومعظم أراضي ال 48 وكان نصيبها التهجير والعيش في مخيمات اللجوء في بيروت ، تحكي ما عانه الفلسطينين في المخيمات وأهوال الحصار في صيدا وصور وبيروت وعين الحلوة وما حدث من اجتياح اسرائيلي للبنان وتدمير كامل لها والمجازر التي ارتكبت وأهوال الحرب الأهلية في لبنان والدور الأمريكي في مساعدة اسرائيل ، ثم اننتقال ابنائها للعيش في الشتات وانتقالها لأبوظبي ثم مصر والعودة إلى لبنان بعد تحرير الجنوب على أمل استعادة دائرة الأيام والرجوع إلى الوطن الأصلي الذي ظلت السيدة رقية تحتفظ بمفتاح دارهم فيه إلى أن أهدته إلى حفيدتها لعلها ترجع يوما وتدخله ... الطنطورية رائعة ...,4.0,pos_rating
2905523822,False,finalized,3,12/23/2020 08:02:04,not_helpful,1.0,,32163,جميلة، تخيلية ..,5.0,pos_rating
2905523823,False,finalized,3,12/23/2020 08:02:04,helpful,1.0,,41947,"فلتغفري ... . لطالما انتظرت هذه الرواية.... اعادتني بثلاث سنوات الى الوراء .. حين قر?ت الرواية الاولى ل?ثير .. والتي مازالت منحوتة على جدران ذاكرتي ب?ثير كلماتها .. و ت?ثير ?حداثها ... رواية فلتغفري ... .. انتهت بنفس العبارات التي ابتدأت بها.. تماما كالرواية السابقة ... انتهت و تركتني في حالة من الشرود .. و فوضى عارمة من التساؤلات والتناقضات.. و الكثير الكثير من الاحتمالات ... لا اعلم.. و ك?ن شيئا مازال مبتورا ... جمان ..عزيز .. زياد .. هيفاء .. محمد .. روبرت .. باتي ... لم يكونوا مجرد شخصيات خيالية بالنَّسبة لي .. كانوا أكثر من ذلك .. بكثير ... //. جمانة .. بالرغم من انها كانت في بعض الأحيان جبانة ... الا انها كانت ذات قلب نقي و ابيض .. أعجبتني مبادئها التي وجدتها تقارب البعض من مبادئي... عزيز الذي لم افهمه الى الآن.. متناقض الى أبعد الحدود !. فتارة يظهر بمظهر الأناني المتعجرف المتهوّر .. و تارة اخرى بالمسكين الذي يُرثى لحالته ..فعلا اعياني تناقضه اللامتناهي اللذي أحدث تناقضًا في تفكيري و تأرجُح في نظرتي اليه .... فقد كنت حاقدة عليه في الرواية الاولى كثيرا .. و لكن اظن ب?نه قد نجح قليلا في استمالتي اليه في هذه الرواية ..برغم اقتناعي التَّام ب?نه ليس اهلا لجمانة ... كذلك اقنعتني بعض الشيء التبريرات التي تفنن في ايجادها ليبرئ نَفسه من أعماله اللا معقولة و التي اعتقدت أنَّها لن تُغتفر أبدا.... و ما اعجبني اكثر.. وصفه الجميل لجمانة , تنازلاته و اعترافاته المطلقة باخطائه في هذه الرواية لأنّها انتقمَت بعض الشيء لكرامتها .. ... و اكثر شخصية سحرتني ... (زياد)... بوفائه و صمته و زهده و برجاحة عقله .. .. لم ارد ان تنتهي الرواية سريعا .. او على هذا النحو ... حاولت ارتشافها على مهل ..لاني كنت مدركة انها ستنتهي و تتركني اواجه الواقع .. ف?كثر ما نخشاه بعد انتهائنا من روايات او كتب نحبها .. ان يصدمنا الواقع بكل ما فيه من برود و جمود و تبلد ... و لكن ماذا بوسعنا ان نفعله ..هي الحياة. =)",5.0,pos_rating
2905523824,False,finalized,3,12/23/2020 08:02:28,helpful,0.6804,,35084,رواية الها علاقة بحياة كل شخص ممكن يقرأها بأي مرحلة رح تلاقي نفسك موجود فيها أو جزء منك موجود فيها!. حبكة عبقرية، نهاية صادمة وجميلة، شخصيات جذابة.. بس بيضل عندي سؤال، المحاضر أسامة شو بيكون ل (أ.ب.ج.د) ؟؟,4.0,pos_rating
2905523825,False,finalized,3,12/23/2020 08:02:28,helpful,1.0,,39863,عندما يقرأ سوريٌ روايةً فلسطينية .. فإنه سيعلم علم اليقين أن تاريخاً مرًا يعيد نفسه ... فالنزوح هو النزوح .. و الموت هو الموت .. والقصف هو القصف... وإن تغير الجاني ... و كما خرج الفلسطينيون إلى وجهة مجهولة ثم وجدوا أنفسهم لاجئين في عين الحلوة وشاتيلا و نهر البارد ... فكذا السوريون خرجوا لا يعرفون إلى أين ثم وجدوا أنفسهم لاجئين في عرسال و الزعتري و كيلليس و يايلا داغي ..,5.0,pos_rating
2905523826,False,finalized,3,12/23/2020 08:02:28,somewhat_helpful,0.6598,,20956,دوما احببتها ... لم تكن لدى القدرة على قراءتها كاملة يوما ... و لكنى انهيتها و اكتشفت انى لم أكــن لأُنهى جرح مر بى ... # لمستنى كثــيرا ... و كونها لم تنتهى اثبتت لى واقعيتها ... غيــر انى اكتشفت انى فهمت اللهجه الخليجيه و ده ف حد ذاته انجاز :D,5.0,pos_rating
2905523827,False,finalized,3,12/23/2020 08:02:28,helpful,0.6804,,35855,بجد كتاب راءع و جميل !!,5.0,pos_rating
2905523828,False,finalized,3,12/23/2020 08:03:12,helpful,0.6598,,43172,"فيلم عربى قديم....رواية فى منتهى السخافة فعلا .احداث متوقعة بطريقة مملة وخالية من اى حبكة درامية بالمرة..شخصيات تتوقع نهايتها من اول حرف تقرأه فى الشخصية...ورد البنت المظلومة التى تتجهة للبغاء قصرا ورغم ارادتها...عبد القادر الفتوة الكلاسيكى الذى تدب فية روح الوطنية فجأة ويهب لنجدة مصر..دولت الفتاة الصعيدية الكلاسكية التى تحاول الهروب من القيود ثم يا عينى تقع فى حبائل الهوى ليأتى اخوها الهمام ويغسل عارة فى مشهد فى منتهى السخافة...واكثر ما اصابنى بالغثيان فى هذة الرواية اللهجة الصعيدية المكتوبة """"هجطعك تجطيع يا ولد""""اية السخافة دى..يعنى كان بيفكر فى اية وهوا بيصيغ الكلمات كدا .بدل من ان يترك اسلوبة يؤثر فى القارىء ليستطيع القارىء ادراك هذه اللهجة والاحساس بها .صاغها فى اسلوب كوميدى مثير للغسيان مثل المبالغة التلفزيونية للصعيد بامثال """"متجوليش كدا يا ولد"""" والمساخيط ..ولغة مستفزة..لا تستحق ايا من الضجة المثارة حولها بالمرة..انها مجرد سخافة فى سخافة مع ركاكة واضحة فى الاسلوب وافتقاد فى الحبكة .",1.0,neg_rating
2905523829,False,finalized,3,12/23/2020 08:03:12,helpful,0.6598,,183,قرأت اسم الكتاب مراراً ، وما تشجعت لقراءة ما يحتويه تكاسلاً. ظلمت العمل بتأجيل قراءته وقتاً طويلاً. ... عمل رائع بعث في قلبي الحزن اولا يزعجني كلام الناس. الذي يظلم ويظلم ولا سبيل فيه الا الظلم ً؛ ومن ثم الدهشة في اكتشاف. حقائق الجد وأمه العجوز ففغر فاي واتسعت عيناي لأقول في ذهول عجيب ..!. كما ان املاً في عودة عيسى لعائلته ما ان يظهر لعود للإختفاء. عودة هوزيه لبلد امه في النهاية ايقنت بها ان لا امل في حضرة كلام الناس,5.0,pos_rating
